locale,key,review_priority,source_text,draft_translation,source_sha256,translation_sha256,status,reviewer_name,review_date,decision,notes
tl,intake.fields.courtJurisdiction,language-and-usability,Court location,Lokasyon ng hukuman,6f3997bb1a9d1d6bcc648fca4fc9fe18d0b8e5daa1d82ad9bb91d314a901a8a7,2825f853b3a76030089b68ac4e0b20312ee86f9a0a2952dfd0cdd686f49735e8,draft,,,,
tl,intake.fields.ticketImage,language-and-usability,Upload your ticket,I-upload ang iyong ticket,eff0e03db5d358970b2e3dc119efdb8250d4e70444b01f2437772a21931739d5,c808f60b5a6346d4a7b82e25a0f02224a5c74cc000af3063adf3a46d7a5765ea,draft,,,,
tl,intake.fields.vehicleSeized,language-and-usability,Was your vehicle seized?,Na-impound ba ang iyong sasakyan?,fd8c61c2d2890995e17d9cf09814825dfb8c292940e5a372ce25729dd443e1ab,be87274f94ee8c634efc1a1a37b685284ee775d546aea36aae02372e0e6f855a,draft,,,,
tl,intake.fields.pleaType,language-and-usability,Your position on the ticket,Iyong paninindigan tungkol sa ticket,20263844dc014587b3501df7f368b32a83b4018c2052fe16da2a4e13092e8442,dc87a63725b883e8c00dc109b086f65fe7ca90601c04468970f0762b80444c09,draft,,,,
tl,intake.fields.explanation,language-and-usability,Your account of what happened,Iyong salaysay ng nangyari,660713dc8e71dfe66284d3a7365ae0b172454585ea0fc7b1312e2f8905d23302,3a1b1aae60684dd9b87c54ab9c7d9588c4300c368cdbbb6498a7e4b213d66d93,draft,,,,
tl,intake.fields.circumstances,language-and-usability,Other relevant circumstances,Iba pang kaugnay na pangyayari,55cc1be2e9b57fb5abdfaf4fc367c48069b7aaf33b3a3aab1355aa4f49e0bc3a,f5c4058458e8330ba55b7a1be4cd3fd2c73ede57ab5f7cc6436db6d80af6e318,draft,,,,
tl,intake.fields.witnesses,language-and-usability,Are there witnesses?,May mga saksi ba?,31212056af5a538b299814827e1fd4a47621a952be38bcee6d1b36995c142bbc,9097f32702ed067250bf397f69b9ee629d78ae19414d5f0551880746bdb8dbb8,draft,,,,
tl,intake.fields.witnessDetails,language-and-usability,Witness details,Detalye ng mga saksi,13ef6a4023c2df9fe1b1e7238c0d0903102fce9772d44a275c77579cb8b61733,d05c4e833cfa8c8e88819a8dd87c8c28c324dc6db6b1444543f50489b6134887,draft,,,,
tl,intake.fields.evidence,language-and-usability,Do you have additional evidence?,May karagdagang ebidensiya ka ba?,3f215053acf6bd460ec9a42d1a814bbeaeaaa1e88081369488459cbcbacc1601,9ea805aef05eb262db0d6798441c2b4825c998bbfc093441c1542579fb654d0c,draft,,,,
tl,intake.fields.evidenceDetails,language-and-usability,Evidence details,Detalye ng ebidensiya,feb7d9dd3db683c01ac5379e4d60940db131271540ffa497af32c51c6ab72f46,d7fd4683f246f4c3d15ac11f22741e6b625f42081c7157d1513c4bb5aa3249b2,draft,,,,
tl,intake.fields.priorTickets,language-and-usability,Previous tickets,Mga nakaraang ticket,e8e17ca1038c6a9f0c4c372eaa84b6d7c6f33bd9a399c81fd0991494f640563d,3960ec09c31b214da00b849334c0fbba8865f542b63dcf8af7dc36f8b4997fd8,draft,,,,
tl,intake.fields.insuranceCompany,language-and-usability,Insurance company,Kompanya ng insurance,74a674f9bd2c7d69bec1ea58e6c17086dd80a3daf50d7da9d0fcc3d3e62752aa,49d9546d473812b2c44449397d475ea5609c8dba4b7b58035016c75c88b67e20,draft,,,,
tl,intake.fields.vehicleDetails,language-and-usability,Vehicle details,Detalye ng sasakyan,c4a848179b5905c630a264ee8f81f5fa1e69cf04a5d13ef36d7b6977391af77a,9455ad557264beba45cb00d928209e30f83220141ef77a623e3fc109ba086532,draft,,,,
tl,intake.fields.additionalNotes,language-and-usability,Additional notes,Karagdagang tala,5871e1abaa639712e7e0107d9d5f6b14793cbd1c696b14f3eb6cc22be96cbd29,409b024b6e7cd4dc07ce5f13458c91e2d6ae1e6bd19a3f88ff57e18b2aebd93f,draft,,,,
tl,intake.fields.preferredLanguage,language-and-usability,Preferred written language,Gustong wika sa nakasulat na komunikasyon,19a143b46379d7d132cc69d0bc9d26938f5324c6c871aa5dd2615a20e2d15f89,022e404b450a365b9a8edc5085879de3c827212e3d4cdbdc74d035fb61a18898,draft,,,,
tl,intake.fields.digitalSignature,language-and-usability,Digital signature: type your full legal name,Digital na lagda: i-type ang iyong buong legal na pangalan,cb72c11a93258cbd5798c4b5cb8806f213dcab63b6f575589e35f9043c6e60a0,bb4b86532ec1af1888ab95220111b8ccca1b17df5e18fdf69b890b95dfaadb24,draft,,,,
tl,intake.validation.required,language-and-usability,Complete this required field.,Kumpletuhin ang kinakailangang field na ito.,c87f8ba5fa65dcdabe6111e13c857ee4c54038ecf14d3ed3bef856c6eaaeb919,c83d6c378e26597e42d30ab523125da812f95b9b58c297cd3ee1accab7c04dab,draft,,,,
tl,intake.validation.email,language-and-usability,Enter a valid email address.,Maglagay ng wastong email address.,8a966af884a06484aad2032a003c8bb514b24890ef0e2e917a8e0a4df0858def,951b11766c0104036907659ee9d8df8bf9a1b77f67d01cf788759267a04fea55,draft,,,,
tl,intake.validation.phone,language-and-usability,Enter a valid phone number.,Maglagay ng wastong numero ng telepono.,90eeb8ff8c3a02124a44cfff39e4057d677b1ce7df90355b2ef8a4cfd141c972,eacb8f91458453390d88b75ee22b2b81c86448ac723ff64bb4009cee6942aa3d,draft,,,,
tl,intake.validation.date,language-and-usability,Enter a valid date.,Maglagay ng wastong petsa.,2102f47f88cd1261dd3e241b122f6c10ead63f172ed8410ca9a4b82ced0ad27b,b22e8b4072a699e30c013c1ff9a6ebb18f96866fa3523ca0fd0ae3c71cfbb463,draft,,,,
tl,intake.validation.amount,language-and-usability,Enter a valid fine amount.,Maglagay ng wastong halaga ng multa.,f53b059015a1ecf51c630a781476e04fda8e006a21528725d150cf54936503a7,8aa779d1353e6b9d078331312c4b918abec1b4e1a5eba51af10fbf65afcde0a7,draft,,,,
tl,intake.validation.ticketImage,language-and-usability,Upload a readable image of your ticket.,Mag-upload ng nababasang larawan ng iyong ticket.,cbab99efafa989eef75848f0aa27eb1113669e68ae689c42e3f47fa7f4a65eef,fbcf9ea1ce33f4616be46a53be26e8734eea70cc85aa1f11d8ea3981325e1743,draft,,,,
tl,intake.validation.signature,language-and-usability,Type your full legal name to sign.,I-type ang iyong buong legal na pangalan para lumagda.,8dfef8bbad08c50a13d5764ece818bc41c1c03c0056d61395ec90cfedd370752,a4212d180965cbcc722fdb33bd01547aaa61c49cab8a01a1e8bfcaf18693495c,draft,,,,
tl,intake.validation.consent,language-and-usability,Read and accept the authorization before continuing.,Basahin at tanggapin ang awtorisasyon bago magpatuloy.,64992837e3cbb842a96069e90d5afcf1c30e0de8f3dc102e4b47e22669e44d80,47151a91f8270a677ab6654cd8bd29898feeeb0ff4f1374d254ab7e304a0c96e,draft,,,,
tl,intake.validation.terms,language-and-usability,Accept the Terms of Service and Privacy Policy before payment.,Tanggapin ang Mga Kondisyon ng Serbisyo at Patakaran sa Privacy bago magbayad.,6be1bb8ed081551458613c3b21a70c4dc6d0d2284b02796dd791657c26846ec9,e3391a343e716ee474db115b126f29cadff9d7d525914dba241f685e136dbfde,draft,,,,
tl,intake.validation.submit,language-and-usability,We could not submit your details. Please try again.,Hindi namin maisumite ang iyong detalye. Subukan muli.,1ea4214151d8b0d47d2e2455f1fc32d3a9b89392678aed48cba4e132f825d07d,f8fe14b6b1ce44ff18037e1eeec0f3089a62fc63079d46e8fb7a36e6fe883008,draft,,,,
tl,intake.validation.scanReview,language-and-usability,Check the extracted details and correct any mistakes.,Tingnan ang nabasang detalye at itama ang anumang mali.,aa29d7896884f145e3532e13b8706a1ca7dfa90b3db5ce24498c0cf7b40ef0e7,5e8c916ab2e0e0087b3d659bb676fcadc2374ddc0e101b9dbe49fd9aceadc8d0,draft,,,,
tl,intake.validation.scanFailed,language-and-usability,We could not read this document. Enter the details manually.,Hindi namin mabasa ang dokumentong ito. Mano-manong ilagay ang mga detalye.,c9207721ea3aa80ed6d603c0943b3e83a3ea1cfee62976d46c0333478e7ddfc8,06e59fef9b1167ee6552c0f59228e2bc54b679f24966fd9b60d667eda9135af3,draft,,,,
tl,intake.validation.fileFormat,language-and-usability,"Choose a PDF, JPG, PNG, WebP, HEIC or HEIF file no larger than 10 MB.","Pumili ng PDF, JPG, PNG, WebP, HEIC o HEIF file na hindi lalampas sa 10 MB.",55a8fe3740ea49d7c0984eb5ca2e232c87823187c7d79e0b5501211edf2a1a4d,be9a36c789f770ef283002d7119e7ec3b81526bbf8fd007d1269120a86145c4b,draft,,,,
tl,intake.validation.consentCharacter,language-and-usability,"We could not create a readable consent document from one or more characters. Contact Fabsy before paying, and keep your original name and details unchanged.","Hindi kami makagawa ng nababasang dokumento ng pahintulot dahil sa isa o higit pang karakter. Makipag-ugnayan sa Fabsy bago magbayad, at huwag baguhin ang orihinal mong pangalan at mga detalye.",0912a89086b65918f080acbf74cae4d1dcc19184a3094420ac470d13d26dfa03,1b7f8d8490f1ce44d544c56f15d4089ba4e5dc907b4c17d76c8472a22df25ba8,draft,,,,
tl,intake.validation.length,language-and-usability,This entry is too long for this form. Contact Fabsy if you need to keep the full text.,Masyadong mahaba ang inilagay mo para sa form na ito. Makipag-ugnayan sa Fabsy kung kailangan mong panatilihin ang buong teksto.,4ff0e8bf7eaffbd31881ac3310bce4f31694d2d5db4d645717d0739abc826ecc,1bcde3e5b63f154b8f43a0184db450dadf67ef214b40aa159753ad9c4599a48a,draft,,,,
tl,intake.consent.title,legal-adjacent,Digital authorization for Rapid Resolution,Digital na awtorisasyon para sa Rapid Resolution,f0ee4c044fcc5a96fe09de7b7eb0618575cb6e84f5b435b702e0290b2219a6fe,0a15a18eb02a70f96142a1509096963dc34eb7e341055240f3cb9b4d978e5c63,draft,,,,
tl,intake.consent.scope,legal-adjacent,"I authorize Fabsy and its agents, where permitted, to request, receive and review disclosure; use the Traffic Tickets Digital Service; communicate with the court, prosecutor and relevant government offices; prepare and submit a fact-specific prosecutor-review request based on my instructions and record; and explain any Crown response, charge, fine and demerit consequences.","Pinapahintulutan ko ang Fabsy at mga kinatawan nito, kung pinapayagan, na humingi, tumanggap at sumuri ng disclosure; gumamit ng Traffic Tickets Digital Service; makipag-ugnayan sa hukuman, piskal at kaugnay na tanggapan ng pamahalaan; maghanda at magsumite ng kahilingan para sa pagrepaso ng piskal batay sa aking tagubilin at rekord; at ipaliwanag ang tugon ng prosekusyon, kaso, multa at epekto sa demerit point.",1202c0fd0ddb5b3ac55f7276c4ffeb1108e8c78b5a8588ee8e826204b6e988ae,0589b93f28d9be79a91b13ca055298e20731ac1862797330f0dfdc6a48f2a148,draft,,,,
tl,intake.consent.approval,legal-adjacent,Fabsy may take a final resolution step only after my express case-specific instruction. This authorization does not permit automatic acceptance of a Crown offer or a guilty plea.,Maaari lamang gumawa ng pinal na hakbang sa pag-aayos ang Fabsy pagkatapos ng aking malinaw at tiyak na tagubilin para sa kaso. Hindi pinapahintulutan ng awtorisasyong ito ang awtomatikong pagtanggap ng alok ng prosekusyon o paghahain ng guilty plea.,2ecf63ee79415741a6a57dbc262dcb9392f63c4c92a13288d4e540edca0d8c70,99b94e8ab633b02c0e26610ab94407afbc309723e37346e96f09ff138fef7f8f,draft,,,,
tl,intake.consent.exclusions,legal-adjacent,"Contested trials, appeals, reopenings, Immediate Roadside Sanctions and Notices of Administrative Penalty are excluded. Trial work requires a separate agreement and fee. A prescribed Government of Alberta consent form may also be required.","Hindi kasama ang pinagtatalunang paglilitis, mga apela, muling pagbubukas ng kaso, Immediate Roadside Sanctions at Notices of Administrative Penalty. Kailangan ng hiwalay na kasunduan at bayad para sa paglilitis. Maaaring kailanganin din ang itinakdang consent form ng Pamahalaan ng Alberta.",38fc50f62258406a9979f9f8bcfa3ce35117a6528468eb275b8547c7da5b2432,3b990a5144c8033c6903c8e4834815069ee8e67867703e6df0925754844e0242,draft,,,,
tl,intake.consent.fee,legal-adjacent,"I voluntarily retain Fabsy for the limited pre-trial service at {{price}} CAD plus applicable GST. Government fines and excluded work are separate. I understand the scope, the 48-hour condition and that no result is promised.","Kusang-loob kong kinukuha ang Fabsy para sa limitadong serbisyo bago ang paglilitis sa halagang {{price}} CAD at karagdagang naaangkop na GST. Hiwalay ang mga multa ng pamahalaan at gawaing hindi kasama. Nauunawaan ko ang saklaw, kondisyon ng 48 oras at na walang ipinapangakong resulta.",fec627441a81201a3cb16c94ef7afd437001637e227ff1aa652ce85589633020,60288695740d1ea4a47a732b4c75160402e283cdd6aee6303b2bede8516f79d3,draft,,,,
tl,intake.consent.data,legal-adjacent,"I consent to collection and processing of my information to deliver the service, technology-assisted document extraction and analysis with qualified review, secure record storage, communications about my case by email, phone and text and necessary sharing with courts and authorities. I will provide accurate, complete information. I may request access or withdraw data consent by contacting privacy@fabsy.ca.","Pumapayag ako sa pagkuha at pagproseso ng aking impormasyon para sa serbisyo, pagbasa at pagsusuri ng dokumento gamit ang teknolohiya na may kwalipikadong pagrepaso, ligtas na pag-iimbak ng rekord, komunikasyon tungkol sa aking kaso sa pamamagitan ng email, telepono at text at kinakailangang pagbabahagi sa mga hukuman at awtoridad. Magbibigay ako ng tumpak at kumpletong impormasyon. Maaari akong humiling ng access o bawiin ang pahintulot sa data sa privacy@fabsy.ca.",b2dbaeecfd372235b431fbdf407bb74f7b72b4e3c70a282e7b27bdee4a23850e,701486eeffe1ecec6742342dd85b9f5e65dad9ab82f7632ba68b40c491a96a11,draft,,,,
tl,intake.consent.withdrawal,legal-adjacent,I may withdraw this authorization by written notice. Otherwise it remains valid until the matter is resolved or withdrawn. Withdrawal does not automatically cancel fees for work already performed.,"Maaari kong bawiin ang awtorisasyong ito sa pamamagitan ng nakasulat na abiso. Kung hindi, mananatili ito hanggang maayos o bawiin ang kaso. Hindi awtomatikong kinakansela ng pagbawi ang bayad para sa gawaing natapos na.",cc52b38b01e587d99204841cb457093134e48e9c800a46ef7f7f81cb8eb4b69c,57d98e766e348218f566a010b5e6d314a4d217bc8973b5834f469a2d81684b8a,draft,,,,
tl,intake.consent.confirm,legal-adjacent,I am the person named above and am authorized to enter this agreement. I have read and understood this authorization and agree to the limited service. My digital signature has the same legal effect as a handwritten signature.,Ako ang taong nakapangalan sa itaas at awtorisado akong pumasok sa kasunduang ito. Nabasa at naunawaan ko ang awtorisasyon at pumapayag ako sa limitadong serbisyo. Ang digital kong lagda ay may kaparehong legal na epekto ng sulat-kamay na lagda.,2a3806e043e60b690bd438ad4068c0d0878a5a78d6adcfaa5384f489ee565f80,bc1b0d5b82b60b02b8f7dd8e41072021b16aba136390a007fb238db7c0fe8dfb,draft,,,,
tl,intake.review.title,language-and-usability,Review your details,Repasuhin ang iyong detalye,66b425144eb3f3dab95d612792e47d5b26a6a20366e4dd6be73424d791e9849d,6c8adce47f31e5c30e5678de9d329b0361914ce036bbd19890816bf74767c927,draft,,,,
tl,intake.review.description,language-and-usability,"Check your ticket, contact information and authorization before continuing to secure payment.","Tingnan ang iyong ticket, contact information at awtorisasyon bago magpatuloy sa ligtas na pagbabayad.",9a4027e80e369feef378021b2ba9d493756a50d169641ad3836a949510e9e56f,fdc52ac0cd8212070727171bd051b743195fd2e1e920331df706f44b4279018e,draft,,,,
tl,intake.review.edit,language-and-usability,Edit details,Baguhin ang detalye,fd9c61ac500e51185a5844b7f373df989d56c8e19246f3a34700aadc853e93b2,ca89e1d89cdfbe7c098e27df2acc51009b36f6926a202246ce02aa60b19ee466,draft,,,,
tl,intake.review.languageNote,legal-adjacent,"Your original written account must be kept with any English translation for review. Do not change names, dates or ticket numbers when translating.","Dapat itago ang iyong orihinal na nakasulat na salaysay kasama ng anumang salin sa Ingles para sa pagsusuri. Huwag baguhin ang mga pangalan, petsa o numero ng ticket sa pagsasalin.",0231f65bd7e507dac8cfbb533f22f69707b4d657a38fd94bd70627b954bf5939,6e7796592bbe6eb583ca934d83dec5574340e953e1ff5906f4ad9ab2e9da839e,draft,,,,
tl,intake.scanTicket,language-and-usability,Read details from the ticket,Basahin ang detalye mula sa ticket,08e18be2fc56346667d4b424e1db8ab3f7fcc079353293a764f79fadd1cb8b57,170cb9405b897d9daa5b9c1fca96383c712a19c6865d7a1cfab1321fe0fb2e59,draft,,,,
tl,checkout.title,legal-adjacent,Rapid Resolution checkout,Pagbabayad para sa Rapid Resolution,5b0cd954ae99a3454cf067a0f42019e539b56c44cb212f8915acb1dfd24a9d34,c9d07d05f4bfaaff38c9d5aa02dc13ee7a858fb3fa3675a05783685082becefc,draft,,,,
tl,checkout.service,legal-adjacent,Service,Serbisyo,d677190e0a9990e7d5fa9e4c1bbde44271fb8959c4acb6d43e02ed991128b4bf,c888ccbe058a8255a0bf1232d933c0b4ae9b862f945ae1f5b17479783cb997c5,draft,,,,
tl,checkout.subtotal,legal-adjacent,Subtotal,Subtotal,8c0f2cb34079ede4634166168f5a77303f49b9dd7f60607ba9c8793cc397c0b7,8c0f2cb34079ede4634166168f5a77303f49b9dd7f60607ba9c8793cc397c0b7,draft,,,,
tl,checkout.gst,legal-adjacent,Applicable GST,Naaangkop na GST,e30a5f8704c94d87e904ca56c807ae07b4e2dcb7568546d6aee87b1ee9f5bf9e,351fbd16a683a40e178f567ac343b68159b576c779685257c0ce27f6cdbc1d68,draft,,,,
tl,checkout.total,legal-adjacent,Total,Kabuuan,c9b3c38247f744e17dd26fda097d6a9ba9332586b6bdaa038bf8f313a863f2b8,dc114ae05fc1ecf6f578fbbb809526060717daa96b1c01ce94957afb1b286e0c,draft,,,,
tl,checkout.pay,legal-adjacent,Continue to secure payment,Magpatuloy sa ligtas na pagbabayad,3be16c5137c2af58aeba28345f78f3591d20bf1cf14759682e034ed61b0a3c11,3e86804803ba5264e8738644c2e6835cb47ddbf94d16a0a8e399a5ab9c6b5480,draft,,,,
tl,checkout.processing,legal-adjacent,Opening secure checkout…,Binubuksan ang ligtas na checkout…,8d15b0fbf84af9300248813d13bff12a4b9239d3f577b80c4d877737f630caa3,22583e6524849170e311c3c9efb6a240bcfec2423726816639f5a13449d2e377,draft,,,,
tl,checkout.paymentFailed,legal-adjacent,Secure checkout is unavailable. Please try again.,Hindi available ang ligtas na checkout. Subukan muli.,8927b21e3b94e4e0877f8ede511182519d310e359a7e8cb41f808b53fe9e4b0e,cba1db80c22b05a14f174ad0ade451f63c8e985580dc9525fee7d95888f21394,draft,,,,
tl,checkout.scope,legal-adjacent,"{{price}} CAD plus applicable GST for eligible pre-trial matters. The full subtotal and tax are shown by Stripe before payment. Fines, trial representation and excluded services are separate.","{{price}} CAD at karagdagang naaangkop na GST para sa mga kwalipikadong kaso bago ang paglilitis. Ipapakita ng Stripe ang buong subtotal at buwis bago magbayad. Hiwalay ang mga multa, representasyon sa paglilitis at mga serbisyong hindi kasama.",f530b81a65b98750914aabacb427b0f8df9fef72e02f7d0590fad1298e2c7bca,03617f773259901e0df949e865537c66a09032b71b67de330fb99e2e5a3f7812,draft,,,,
tl,checkout.termsAcceptance,legal-adjacent,"I have read and agree to the English Terms of Purchase, Terms of Service and Privacy Policy. The English terms control. Payment does not authorize automatic acceptance of an offer.","Nabasa ko at tinatanggap ang Mga Kondisyon sa Pagbili, Mga Kondisyon ng Serbisyo at Patakaran sa Privacy sa Ingles. Ang mga kondisyon sa Ingles ang mananaig. Hindi nagbibigay ng awtorisasyon ang bayad para sa awtomatikong pagtanggap ng alok.",5461e54162c8fe969787fb762a8e7e98b878ee77a7255edea8f1f89c56fde771,f7d95cd31db12ce63b94caae6f6364862d3eb547d4b9d2d7cbce5125e9a0ef7d,draft,,,,
